text,term.freq
xnake,1
n.ay,4
edge,4
europe,61
bien,3
concocting,1
anxious,14
weigh,5
wellington,20
street,130
hoad,2
resting,3
white's,4
eggs,56
froth,1
protestant,7
dead,16
table#poonfnls,1
powdered,4
sugar,64
oat,11
ered,3
baked,4
apples,25
wash,12
wipe,3
fined,4
neglecting,2
warning,7
rei,1
stives,1
dry,27
cut,48
uut,2
lights,2
dangerous,9
openings,3
lads,6
ends,10
pack,6
pud,2
roadway,3
ding-dish,1
pour,47
cupful,1
th.it,3
carriage,13
overturned,1
oc-canada,1
buried,3
cover,19
dish,4
closely,15
moder,1
cupants,1
thrown,13
corded,2
headstone,1
visited,21
holders,16
purpose,59
loops,1
giant,9
heathen,1
guess,4
prÃªt,1
boardjof,1
man-of-war,1
window,2
fits,5
"specially,the",1
fa*t,18
n-o,1
bittle,1
bunker's,1
hill,17
wit,12
mlchy,1
milk,53
ridey,1
laughed,2
winking,1
battle,17
ride,5
baby,25
understand,13
mamma,4
monstrosity,1
chuckled,1
drees,2
readily,17
scotchmen,1
ittle,1
dess,1
placed,51
wild's,1
argente,1
nil,24
talk,27
servants,3
platform,9
curiosities,1
fraser,12
sleeper,2
lone,4
callers,1
exact,9
frightened,3
forlorn,1
faraway,2
hills,8
pig,8
nose,2
blooming,5
bell's,4
scotia,42
interval,3
icnger,1
albino,1
smiled,2
spot,21
wa'e,6
born,43
djnt,1
fail,21
conversation,7
occasion-suddenly,1
dreadful,3
suspicion,4
seized,11
inverness,1
scotland,24
ully,1
pause,3
listener,4
oppor-that,1
mean,32
keep,71
alter,6
tunity,1
mistake,9
polit,1
shenad,1
ativee,1
henning,1
prolonged,9
raser,1
regiment,15
fatal,7
culled,2
lubject,1
crowd,9
fighting,20
thinned,1
watching,7
hundreds,42
sootchwo-nan,1
sprang,3
ground,54
camp,25
fortunes,6
misfortunes,1
clan,8
illegal,5
newsdealer,2
lend,14
newspaper,31
reading,24
purposes,37
ware,7
subscriber,4
paper,99
net,33
litt,1
desjx,1
blatant,1
mouthpiece,1
n.e.e,15
hemisphere,7
inoial,1
nations,64
conquered,3
alien,17
victorious,1
mho,1
possesses,5
cvcy,1
privileges,15
sho,3
njoyed,1
arid,6
backed,10
enith,1
rtspcct,1
admire,1
comprising,8
liquidation,1
peremptory,1
dealers,32
affo,1
opportunity,65
heretofore,6
intoon,1
lano,1
accompanied,14
foul,3
served,33
rebduon,1
seeing,11
green,18
feeling,24
marly,1
soldier's,37
shared,5
picket,1
relief,40
aroused,7
reveries,1
boyish,1
fancied,2
pacing,1
hillside,1
rebel,1
tok,1
finest,68
rooms,10
department,209
teachers,15
pushing,5
teach,13
hndorsed,1
graduate,13
filling,5
positions,24
trust,15
ineverv,1
hend,2
circular,18
o'hka,1
cifytft,1
inti,1
thf,3
heat,22
iftci,1
pateutul,1
article,44
send,107
sample,16
agents,51
dsuot,1
lus,2
agitation,5
pditical,1
leanings,1
coining,7
prominent,28
poll,2
features,28
ended,25
frval,1
ctarffo,1
considerable,53
customs,11
notice,34
regarding,20
i:ni,11
nutation,1
prison,7
statutes,6
urv,1
luiaehed,1
aotunl,1
hignuliin-s,1
haw,2
championed,1
claims,26
catholics,3
welf-gnveniincnt,1
share,45
phtro.mge,1
repre-a,1
"niati""ti",1
is-cause,1
tÂ«m,1
save,21
resisted,2
rrsiet,1
bitter,1
ira-wlawtii.g,1
tlu.stfoiintryofth.it,1
i'roteatantaweudeiicy,1
advimacy,1
equity,17
w;ia,1
entirely,35
founded,17
tcjl,1
smith,17
thur,1
owner's,15
abuse,6
fdfcy,1
chtaaee,1
neighl,1
urliof.d,1
horn,18
dependent,10
eh-ntnraui,1
pf-ntiac,1
dost,1
convt,1
ylngto,1
johr,1
pry,3
organ,3
snt,1
light,54
mill,28
utter,9
fully,40
uurtof,1
d'or,1
minds,14
pork,9
rted,2
abuut,2
barrel,5
fiver,1
ast,6
uttered,2
lor,19
piano,5
concerto,1
hrmstiiead,1
piai,1
ment,67
cabinet,18
apropos,2
carnarvon,2
rumored,2
secretaryship,1
loniee,1
herald,12
remarks,15
inlard,1
beaoonsfield,1
resigned,2
arising,3
rosso,1
turkish,5
war,403
successful,80
failed,19
confederate,1
african,7
confederating,1
umpire,3
dispute,10
tween,11
colombia,3
srn,1
ar.y,8
csnadian,1
statesmen's,1
colonel,11
mentioned,17
ift,2
o.ner,1
getlo,1
endorsed,11
graduates,30
o'dea,1
oie,1
ate,18
the,1
vishin,1
m.w,1
sjaok,1
link,16
duly,11
revived,4
spirits,8
ouis,1
tmk,1
holilis,1
started,35
owning,4
mines,42
volunteers,6
sharp,10
tlio,3
fry,2
tntllil'as,1
htercd,1
libels,1
wnt,1
formally,4
entein,1
singularly,4
forgetful,1
chooses,1
presume,3
mui'pij,1
lansdow,1
o'clock,13
metamorphosis,1
underwent,2
attachment,4
mcc,1
proprie,1
considerably,17
milder,2
vnmtll,1
"u,v",1
dancing,6
ripples,1
pebbles,1
remember,29
annoyed,1
letters,36
communications,2
socrates,1
egyptians,2
carrying,40
bhamo,1
pair,14
wrigley,2
short,70
resident,16
confidence,22
b&y,1
fliolals,1
possible,102
wav,4
medicine,29
toe,11
person,67
desired,17
lamps,3
rticulars,1
nesdmonms,1
whd,2
inv,2
"onr,.d",1
lfibail,1
emt,1
patented,1
dslooohi,1
guelph,10
senator,9
rye,7
maine,1
devised,5
wiping,2
mis,7
plan,44
nited,16
mexico,22
mth,1
nriri'h,1
nutn,1
canada:usa,42
hot,18
statesmen,8
surprised,8
peddle,2
canoe,9
throwing,2
tow-rent,1
altered,2
c!ost,104
strings,4
shape,12
canals,9
subject,51
modified,5
curran,1
nwtte,1
slightest,4
difficulty,17
litics,1
concerned,25
brut,1
introduction,11
resolution,22
sympathy,11
rule,22
charge,75
montioal,1
consulted,10
homo,4
inception,4
hands,41
equivocally,1
fivor,1
nso-luti,1
carr,1
unanimously,4
lait,3
bov,2
oen,1
ibe,3
adjusted,6
pickets,3
al*o,1
equate,1
cam,8
drooler,1
active,43
wanted,61
bole,2
egeeÃ¼,1
toaorro,1
picurwna,1
fuel,26
compliments,2
map,21
attached,14
historic,14
prelude,1
shewn,3
geographical,5
compared,69
invaluable,4
bank,347
lower,61
deposed,1
ensure,15
malls,1
knew,16
deceased,12
defaulter,1
junction,14
hailway,1
comfwny,1
applied,19
"fo,lowe",1
testified,3
sequel)tly,1
amalgamated,3
corpor-that,1
bail,3
security,27
instructions,10
construction,33
deposit,12
cash,50
"n,ad",1
delayed,4
tivo,1
amounted,29
stephens,3
books,19
cum,4
etition,1
audited,1
auditor,2
corporation,47
rely,10
construct-mr,1
drolet,1
juno,2
aban-he,1
officer,25
dimed,1
step,24
levy,2
rate,66
create,16
audit,2
branch,87
check,10
sinking,5
fund,34
provision,23
verifying,1
vouchers,1
meut,6
debentures,10
promissory,1
witness,5
debt,20
consolidated,5
reference,21
by-law,4
privy,11
logs,7
sustained,5
defalcation,1
sort,17
festers,1
display,14
trophy,8
agbee,1
"ai,d",58
oars,2
damaged,5
withe,1
eoere,1
peinte,1
sheet,8
aeetrnlia,1
indin,1
intellect,1
legjlativuunion,1
sary,3
exp,2
hostility,3
displayed,6
advance,34
poupore,1
sig-*sg,1
career,19
copying,1
vwy,1
abusive,2
employs,1
thife,1
degenerate,1
journalism,2
volcanoes,1
piud,1
ales,5
verne,1
belches,1
ited,3
periods,13
lava,1
tides,3
vituperation,1
hydra,1
possessing,2
venom,1
sting,1
serpent,1
biasing,1
monster,4
appeared,15
midst,6
renegade,2
parly,1
hcy,1
revenge,1
xtiereforw,1
alternative,3
courte,1
validity,1
charily,1
reputation,20
remain,30
ehr,1
tapper,5
sail,4
pros,5
important,107
pritchazd,1
gold,83
dust,6
winner,10
require,24
imo,1
calabna,1
yearling,3
erected,16
sudbury,4
ponent,1
elect,1
amateur,12
mohr,2
ritchie,2
s'.it,11
shade,8
lip,1
change,50
minute,12
natured,2
hoihj,1
cotems,1
moans,3
inflicting,2
gush,1
glance,5
reveals,6
shun,1
fow,1
week's,64
writing,17
inquired,1
stuff,2
choice,23
reads,7
slight,6
novitiate,1
perdition,1
ojp,1
armstrong,15
ubiib,1
docto,1
mkdicinb,1
imiu,1
wilkin,1
irni,1
"dilp,,eition",1
tufiic,1
tly,1
insumnci,1
mainetl,1
liehind,1
tfc,1
ilotfcs,1
ought,20
pur,11
the.statistics,1
shunt,3
bosom,3
votes,10
cast,9
politi,1
ca.l,6
jupiter,1
ammon,1
iwwaro,1
in's,128
vides,1
pitiyl,1
biters,1
afraid,6
rapid,27
ont,111
fashion,6
butter,51
induce,4
shunted,1
truck,17
leads,39
frrr,1
climate,19
torrid,1
exchange,30
l.nt,1
crowing,1
roostors,1
doiz-daye,1
beware-beware,1
obviate,2
vanquished,1
celebrate,1
grits,3
needle,3
exquisitely,1
gave,40
defeated,2
candidate,7
dinner,11
published,68
sayer,1
excelled,8
ude,1
equalled,4
refreshing,7
excel,3
rural,39
merciers,1
orphans,2
celebrated,19
makings,1
bonfire,1
auppoee,1
yelling,2
merrier,2
iroquois,3
psins-tsliing,1
mamicr,1
snd,13
punulie,1
o.tion.l,1
sins,1
individu-efforts,1
arrive,12
correct,12
god,13
befote,1
shipment,23
ex-steamship,1
weglan,2
iziwewt,1
prices,147
mcbride's,1
sheep,24
casings,4
write,121
quotations,4
unequalled,3
durability,3
finish,7
il'di,1
cuelph,1
pamphlet,6
crumb,2
catharines,2
double-barreled,1
breech-loading,1
guns,16
tion,47
bore,6
packed,14
c.o.d,2
privilege,13
examine,7
receipt,10
sufficient,30
charges,15
lioth,1
wave,7
deducted,1
gun,46
cooper,1
dealer,22
bay,72
canada-united,233
briggs,5
na*s,4
induced,5
unprincipled,1
proprietors,4
registered,101
determined,19
suit,16
deprive,5
courts,9
agriculture,104
cislly,1
timbers,3
resu,1
drawing,3
colon,2
dynamite,6
chieftain,3
object,23
questioning,1
want,59
wou'd,1
"j,tduce",1
givathem,1
rossa,1
comment,12
jhe,1
"n,""'th",2
"they""were",1
jeal,1
ingtoud,1
rtwy,1
eeems,1
"h,lt",1
independent,17
ous,9
exhibit,18
davitt,1
denounced,1
nix,2
leaning,3
remove,13
saloon,2
kee;xir,1
mckiornun,1
allait,1
fell,17
kgypt,1
grtner,1
stilted,1
sveond,1
ivnakiuld,1
on*recelpt,1
staiuplry,1
ranch,7
rio,1
cross,91
greenland,8
apple,20
weet,1
hum,5
upward,12
current,33
rates,34
vient,1
mcbride,2
compounded,4
half-yearly,10
store,43
looked,27
itodtj,1
lib,12
figures,67
changes,28
failures,8
opponent,4
gentleman's,1
safeguard,3
absence,10
adhered,2
lfr,1
timniplin,1
wholeofhlsupwch.but,1
threw,2
straight,5
latc,1
duttbelng,1
flatly,2
principles,15
x*t,1
hatch,3
ieny,1
hryson,1
bounded,4
pou,1
candidates,17
electors,13
lamentable,1
thirty-nine,1
mo-j,1
ments,9
attended,29
sloan,2
disappeared,5
election,33
fixed,12
tues,2
l'Ã©,1
lection,1
puissance,2
fix,3
liters,1
usurpers,1
ful,5
worst,11
lake,60
superior,26
workmen,10
ladies,22
butcher,4
shop,6
mutably,1
trying,13
kansas,6
bu*y,69
region,18
lirer,1
mention,14
word,37
liver,13
regarded,30
veritable,3
sanatarium,1
suddenly,14
frenzied,1
physicians,11
patients,8
sudden,9
terror,3
rage,3
bracing,2
air,113
rester-chopper,1
began,32
bear,24
violently,2
ative,2
supply,115
manufacturer,10
nalywls,1
phi,1
ceil,1
securely,1
incited,1
kmge,1
mamiftici,1
tirer,1
fertilizer,9
promotion,15
olllcial,1
ffillow,1
ciia:km,1
bovrvmvo,1
it-iulvau,1
calgary,16
territoju,1
enquire,4
lute,3
stipendiary,1
magistrate,2
t!io,1
n**rth,1
i'eriitoiii-s,1
supreme,19
teritorriue,1
bmrisnd,1
stesmahlp,1
weirtan,1
lowest,28
ere,17
eole,1
mobrlde'e,1
oee-inge,1
seed-testing,1
iovtrnment,1
experimental,25
farm,129
bulletin,14
prof,11
maunders,1
undertaken,13
determining,3
agricultural,64
seeds,31
farmer,56
losses,18
inferior,3
perimcntal,1
samples,13
germinal,1
ating,2
hoped,23
avail,10
freely,6
advantage,50
suitable,27
structure,11
size,35
numlier,2
returns,23
germinating,1
single,25
teat,3
tested,15
duplicate,5
soil,43
pil,1
apparatus,5
examined,6
impurities,1
sand,12
chaff,1
proportion,24
f'air,111
average,66
seed,101
quantities,36
forwarded,6
vary,2
corn,51
peas,10
barley,15
oats,23
alxmt,1
ounces,12
smaller,20
grass,5
clover,15
turnip,2
carrot,1
ounce,8
larger,52
bags,4
marked,39
enclosed,3
canvas,3
bag,5
provided,35
tag,2
folded,1
stout,2
parcel,6
envelope,1
limits,8
postal,6
regulation,11
weight,27
package,26
indintrial,1
wosssco,1
illustrated,39
symptoms,16
faint,5
spells,5
purple,7
numbness,3
palpitation,8
skip,4
beats,5
flashes,1
rush,10
dull,5
heart,47
beatn,1
trong,1
irregular,10
quicker,4
breast,6
bone,5
stages,8
stamps,20
forpamphlet,1
particulars,27
lenox,1
tube,5
nvva,1
feet,40
rope,9
slake,1
slip,3
noose,2
dat,2
nail,5
kitchen,6
fust,4
tumble,3
cry,8
murder,7
cow,13
wid,2
murderer,2
bin,4
caught,11
dar,2
orter,1
lamp,2
murderer's,1
victim,2
lcgis,1
lachur,1
urderer,1
chip,1
purse,4
heln,1
reach,34
attend,18
abnormal,3
hew,1
ham,19
aru,1
slowly,8
seawards,1
ottaw,4
annnoun,1
ced,1
exploring,3
yukon,18
alaska,18
columbia,61
definition,2
wet-tern,1
agitated,1
hack,13
dumbia,1
offer,90
captain,26
moore,7
headquait,1
ukon,3
pointed,38
navigable,1
draught,3
portion,31
runs,17
ich,2
possessed,5
points,71
observed,8
lieut,7
schwalks,1
reconnaissance,1
ibis,3
locality,7
govern,33
meat,37
britith,1
moor's,1
prospecting,4
securing,12
accurate,5
repaid,7
topo,2
graphic,5
fourth,27
alio,2
grow,29
mote,7
relish,2
nitlo,1
mamn,1
nkee,1
wing,5
sound,36
reported,53
amendments,4
reports,55
massing,2
mar,13
glasgow,10
weakly,2
glaego,1
astronomical,2
observatory,2
cennec,1
peat-bogs,1
risen,6
ha-a,7
rtuud,1
loo,3
tea,42
paÃ¯,1
ens,2
tram,2
mcbaive'e,1
cbliaratia,1
sneer,1
gasmen,1
divorce,11
crs,1
all,1
evidently,7
scmiat,1
diving,3
wealth,29
hidden,6
bowelh,1
broaching,1
vnilumetit,1
t'ar;h,1
w.th-n,1
vsvmvd,1
unprecedentedly,2
ban,8
"confedern-h,.ine",1
quarters,16
rovnila,1
tioii,1
"v,ue",3
district,95
agitating,2
divorces,2
mining,52
speculators,1
othvi,1
ensivop;nli,1
wa'e,1
proprietor,5
creig,1
soot,1
questions,19
simultaneously,2
uudame,1
pride,15
volunteer,10
oerpe,1
deranged,2
engag,1
doer,2
gatineau,13
fera,3
prochaine,14
acte,18
dÃ©clarer,2
que,57
travaux,6
autorisÃ©s,1
par,47
leur,4
d'incorporation,5
aucuns,2
amendements,1
qui,4
seront,3
obtenue,2
durant,6
prÃ©sente,8
quebeou,1
sont,5
avantaage,1
gÃ©nÃ©,4
r#al,4
ratifier,2
confirmer,2
lncorpora,1
dite,12
compagnie,19
fhlre,1
autoriser,2
une,24
extension,21
dit,9
chemin,21
fer,19
nord,3
tel,8
eue,1
maintenant,2
autorisÃ©,2
pies,2
desert,7
dans,15
comtÃ©,6
jusqu,5
prÃ¨s,7
baie,3
auswbpoar,1
appliquer,1
pourvlrs,2
prÃ©sent,7
pro-alnctale,1
prolonger,4
temps,2
parachÃ¨vement,2
chermln,1
mil,13
judgÃ©,2
convenable,2
changer,2
nom,6
autrement,2
ingand,1
confectionery,2
bust,8
nese,2
situated,21
amender,2
d'inoorporatleode,1
ladite,4
necessary,68
fpr,2
dairies,3
robins,1
included,21
cellar,2
force,66
werfe,1
profitable,23
skimmed,1
frost,17
decomposable,1
fisheries,11
feed,25
trees,34
grounds,16
univers,2
pestiferous,1
gases,3
cream,26
tcrooto,1
disease-producing,1
germs,3
treaty,46
retains,1
elements,8
enthusiastic,12
bird-lover,1
eon}e,1
maladies,1
incident,8
inated,1
fishing,27
mpst,1
cows,11
deficient,3
food,126
oum,1
ssult,1
ste,13
filth,1
oft,2
pknty,1
grain,72
terwards,1
birds,32
vicini,1
neglected,5
suffering,26
doc-government,1
steps,14
carbon,6
february,37
thlm,1
wnd,1
ore,20
bills,10
hamiltus,1
lustrerai,1
wobis,1
articles,43
knapp,1
real,62
estate,7
broker,2
politician,7
atlanta,1
victimized,2
conn,7
quarterly,2
eays,1
wheat-producing,1
tempt,4
colder,6
siberia,3
torctnto,1
motion,28
ents,4
vjt,1
countv,1
brien,3
reception,9
obligations,8
referred,13
orangemen,1
amid,7
groans,3
challenged,2
outside,39
orange,6
graves,7
glad,16
peculiarities,2
granted,20
v'otice,1
kailway,2
apply,59
lxedby,1
incorporation,4
amendment,9
thereof,13
obta:ued,1
satisfy,7
confirm,7
charter,10
authorize,5
authorised,4
powers,25
extend,24
pletion,1
advisable,10
amend,6
vallee,1
autorisÃ©e,1
amendement,1
l'avantaage,1
pacte,1
faire,4
annal,3
plea,6
aussi,4
appllqi,1
alndalc,1
obÃ©rai,1
gorgeous,2
jewels,1
"r,(le",1
horaeback,1
palmerston,1
shut,6
grog,1
peaceable,1
acquisition,3
general's,2
governors,2
prob*bly,1
xefcl,1
penditures,2
plank,1
iteputform,1
vincee,1
petersburg,3
onstantly,1
purses,2
wayeare,1
oompleted,1
paoifio,1
thomae,1
toledo,2
appropri,1
manufacturers,47
grades,19
waterous,8
engine,23
brantford,36
kallawad,1
aoooumte,1
tog,3
bel,3
washing,7
quickly,27
lystem,1
ameri,3
troops,30
order,147
cnuassr,1
flutter-can,1
disturbed,2
feared,7
oer,2
officials,33
bound,17
psitioe,1
branches,82
admin,2
roads,28
departure,13
atotoerermin,1
aayi,1
anybody,4
coming,79
convention,28
tack,1
queen's,8
perpetual,2
tntilage,1
russia,20
mays,2
affairs,24
protest,8
porto,1
lanadowne,1
representing,23
dispose,6
destinies,2
egy,1
popular,39
proprietory,1
eager,4
reciprocity,17
janies,3
shilson,2
tnnd,1
instant,9
sat,13
an(*j,7
muddy,1
canal,24
taint,1
in-uiday,1
morning,44
cald,1
terest,3
tne,7
steam,13
lumber,41
null,2
rain,7
imminent,3
chaise,1
wheel,10
drives,4
intercourse,5
friction,1
unruly,1
canoeists,1
fifteen,19
aland,3
favourably,8
ways,17
promote,16
corn-pin,1
upright,2
ealeu,2
fine,38
warm,19
morrow,1
mercial,4
fullest,6
site,7
direction,25
murderous,1
ghort,1
boats,8
ppravilbhs,1
flmi,1
tbelr,2
advaumge,1
net-shilson,1
hail,6
two-inch,1
bar,16
pitched,3
secondt,1
rimuuuftodwÃ®'th,1
emre,1
brÂ»bdb,1
flew,3
shoulder,8
pinioned,1
veal,3
pie,9
impracticable,1
wouldd,1
quite,46
wall,13
neck,2
brother,31
jacktars,1
iecially,1
tariff,57
phylluy,1
liked,2
hostile,3
jnen,1
unbound,1
appall,1
kxoland,1
sackino,1
seayoremereduh,1
kheon,1
fyied,1
l'orignal,1
grenville,1
camping,4
christened,1
deeply,7
deplore,3
moved,28
comtoodlous,1
premises,13
seven-thirty,1
intelligent,11
ply,11
ball,8
interruption,3
rela-fire,1
downward,4
housed,2
forget,9
homeward,2
regret,6
"n(,on",14
thankful,5
heart's,13
serenity,1
cana,20
appreciation,24
beauties,6
ture,9
cruise,1
wendovar,1
cards,9
lew,7
koo,1
retain,6
iqq,1
iba,2
up!*r,1
deck,5
axe,2
hole,2
suffici,1
drowiisfl,1
corner,13
luy,1
etreete,1
wyld,3
jraeetfc,1
darling,1
wholesale,15
roods,2
importer's,4
establishments,5
spared,6
warehouse,3
casual,2
inspection,20
completeness,1
detail,8
achieved,11
tirai,1
reorganised,1
mauy,1
ceilings,3
wood,52
supporting,5
passenger,25
elevator,3
finished,17
oak,6
entrance,7
speaking-tubes,1
connect,4
estumihlmirnt,1
telephone,45
offices,42
various,75
floors,1
establishment,21
utilised,2
follows,16
basement,1
contains,29
entry,16
packing,10
storing,2
surplus,20
floor,13
specially,15
staples,1
imported,69
manufacture,74
flat,3
woolens,1
tweeds,25
mills,44
endless,3
variety,43
worsted,1
twoeds,1
dÃ©partiront,1
tailoring,7
tradej,1
storey,1
dress,16
silk,8
wares,3
haberdaslyjry,1
ohiosiery,1
knitted,2
established,90
top,19
entry-room,1
crowded,5
devotes,2
ummmual,1
woaee,1
threshing,2
machines,23
thresh,3
cleaner,2
oan,5
grocery,4
firms,16
refused,12
grocer's,12
combina,1
tiob,1
africa,37
quantity,35
sale,97
charged,12
combination,12
indicate,18
drouth,1
disastrous,6
cvtem,1
continue,51
hypocritical,1
pretended,1
loaded,5
taxation,11
fancy,8
persuading,1
psyiug,1
merchandise,10
memorable,2
discount,3
build,37
discriminated,2
calculated,6
f:ill,1
tail,6
signified,4
acceptance,5
basis,42
differ,6
materially,6
b'lffeme,1
noera,1
swan,2
ala,3
contagious,3
presence,6
accommodating,2
peo,4
dere,1
kecord,1
front,47
smoke,4
car,46
riage,2
killing,4
equrrels,1
prairie,27
doge,2
objects,5
i)esrs,1
lions,17
wolves,3
coyotes,2
contrary,10
fel,1
expensive,11
bud-low-passenger,1
invites,2
vou,8
help,105
cigar,2
smoking,6
bounties,2
larftet,1
moot,1
open,90
aeeoclatlon,1
deelree,1
inducement,1
eupot,1
vision,9
insurance,72
"sterling,with",1
coupons,2
executors,2
trustees,2
invest,11
prettiest,1
sheets,2
sewing,4
"httlf""kc-laon",1
"before'""he",1
loop,3
burdÃ¼ck,1
uloiÃ®Ã®,1
resi,3
le.un,1
rtittv,1
islands,23
conceivable,1
aliajhj,1
pennsylvania,7
rvgimentdurlngthe,1
fcizctti,1
journal's,5
departments,20
edited,2
indis,1
h?!isahlo,1
produce,51
dairy,59
tnaiket,1
aie,9
feature,42
master,12
knows,22
breadmakers,1
yeast,2
mtc,1
wilt,1
espion,1
enable,16
operation,38
quinze,5
vttawa,1
purcha*eor,1
operate,16
hie*mboata,1
togs,1
acquire,12
wharves,1
piers,3
collect,7
wlogs,1
booms,3
chandlers,1
falls,17
telegraph,14
nnd,17
capital,74
exceed,9
constructing,5
dressed,14
hogs,22
afad,1
lonjon,1
petewawa,1
founds,1
beef,21
lbs,12
afe,1
authority,27
announcing,1
temoon,1
instantly,3
umb,1
cts,6
geese,7
lansdcwne,1
succeeded,7
bearer,8
slipped,6
chickens,7
avoid,8
pea,4
ducks,20
pairs,7
pile,3
lying,6
close,61
print,6
baron,11
worms,4
striking,20
pails,1
rank,38
potatoes,40
oeuteper,1
electi,1
char-hour,1
bleeding,3
dus,2
lottetown,1
petition,8
respected,6
bushel,10
hay,47
imagine,3
quart,6
pudding,2
dipper,1
pressed,8
quality,75
procured,5
petitions,1
justice,26
etwtieti.ian,1
prepared,40
international,72
car.se,1
statistical,7
elaborate,8
series,29
cruelty,2
americans,23
grumbled,2
increasing,45
tables,6
con-dumb,1
animal,19
tinents,1
estimating,2
phllade.phia,1
oroe,1
ught,1
eluded,2
resented,1
tendency,9
investigation,18
openiy,1
bteu,1
exaggerate,1
women's,9
elvil,1
habitants,2
uncivilized,1
mother's,10
elder,3
cargo,10
lhe,11
nlmal,1
beneficial,8
learn,60
latest,40
estimates,8
washington,23
republic,18
unneighborly,1
repi,2
tatives,1
uuited,1
conada,1
ominous,1
raised,27
well-worn,2
exacts,1
measure,25
acting,18
suf,4
r.nd,1
lay,13
ktiglish-tnan,1
tiaditions,1
count,19
lain,2
indi,7
dary,1
wight,2
neighbours,10
hppimiichvd,1
dealt,13
wÃ¢tchts,1
fccte,1
improved,20
a-tions,1
hopeful,6
tlmi,1
usent,1
moderate,17
taiiff,1
croat,3
biitain,1
xpect,1
disaptiear,1
alioge,1
hgainst,1
crÂ»at,1
woild,1
tuad,1
mpnred,1
velo,1
wmeiit,1
illunitahl,1
uckle,1
sin,5
uld,4
pidation,1
su.ners,1
spnng,1
prosper,5
whvthu,1
bean,12
vis,7
l'uhllc,1
donnÃ©,8
dcmindo,1
sera,10
laite,1
parlement,13
chaÃ®ne,2
kmioii,1
